index,year,package,className,direction
4550,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,TriggerDefSQL,From
4551,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,TriggerDefSQL,To
4552,2007,base.trunk.test.org.hsqldb.jdbc,jdbcRowIdTest,From
4553,2007,base.trunk.test.org.hsqldb.jdbc,jdbcRowIdTest,To
4554,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ExpressionColumn,From
4555,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ExpressionColumn,To
4556,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HsqlDeque,From
4557,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HsqlDeque,To
4558,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCCallableStatement,From
4559,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCCallableStatement,To
4560,2007,base.trunk.test.org.hsqldb.jdbc,JdbcSuite,From
4561,2007,base.trunk.test.org.hsqldb.jdbc,JdbcSuite,To
4562,2017,base.trunk.src.org.hsqldb.types,Collation,From
4563,2017,base.trunk.src.org.hsqldb.types,Collation,To
4564,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rights,Grantee,From
4565,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rights,Grantee,To
4566,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestSelf,From
4567,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestSelf,To
4568,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserDDL,From
4569,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserDDL,To
4570,2017,base.trunk.src.org.hsqldb.navigator,RowSetNavigator,From
4571,2017,base.trunk.src.org.hsqldb.navigator,RowSetNavigator,To
4572,2011,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,From
4573,2011,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,To
4574,2012,base.trunk.src.org.hsqldb.lib,LongDeque,From
4575,2012,base.trunk.src.org.hsqldb.lib,LongDeque,To
4576,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDatabaseMetaDataTest,From
4577,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDatabaseMetaDataTest,To
4578,2012,base.trunk.src.org.hsqldb.lib,WrapperIterator,From
4579,2012,base.trunk.src.org.hsqldb.lib,WrapperIterator,To
4580,2010,base.trunk.src.org.hsqldb.rights,Grantee,From
4581,2010,base.trunk.src.org.hsqldb.rights,Grantee,To
4582,2011,base.trunk.src.org.hsqldb.lib,HashSet,From
4583,2011,base.trunk.src.org.hsqldb.lib,HashSet,To
4584,2019,hsqldb.integration.extAuthWithSpring.src.org.hsqldb.sample,SpringExtAuth,From
4585,2019,hsqldb.integration.extAuthWithSpring.src.org.hsqldb.sample,SpringExtAuth,To
4586,2007,base.trunk.src.org.hsqldb.test,TestSql,From
4587,2007,base.trunk.src.org.hsqldb.test,TestSql,To
4588,2010,base.trunk.src.org.hsqldb.index,NodeAVLDisk,From
4589,2010,base.trunk.src.org.hsqldb.index,NodeAVLDisk,To
4590,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.lib,ArrayUtil,From
4591,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.lib,ArrayUtil,To
4592,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,RowType,From
4593,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,RowType,To
4594,2017,base.trunk.src.org.hsqldb.cmdline,SqlFile,From
4595,2017,base.trunk.src.org.hsqldb.cmdline,SqlFile,To
4596,2011,base.trunk.src.org.hsqldb.lib,MultiValueHashMap,From
4597,2011,base.trunk.src.org.hsqldb.lib,MultiValueHashMap,To
4598,2014,base.trunk.src.org.hsqldb.test,TestCollation,From
4599,2014,base.trunk.src.org.hsqldb.test,TestCollation,To
4600,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybrid,From
4601,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybrid,To
4602,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,RangeVariable,From
4603,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,RangeVariable,To
4604,2007,base.trunk.src.org.hsqldb.persist,ScaledRAFileInJar,From
4605,2007,base.trunk.src.org.hsqldb.persist,ScaledRAFileInJar,To
4606,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,BinaryType,From
4607,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,BinaryType,To
4608,2011,base.trunk.src.org.hsqldb.util.preprocessor,Preprocessor,From
4609,2011,base.trunk.src.org.hsqldb.util.preprocessor,Preprocessor,To
4610,2014,base.trunk.src.org.hsqldb.test,TestViewAsterisks,From
4611,2014,base.trunk.src.org.hsqldb.test,TestViewAsterisks,To
4612,2017,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorDataTable,From
4613,2017,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorDataTable,To
4614,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,ClobData,From
4615,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,ClobData,To
4616,2011,base.trunk.src.org.hsqldb.persist,DataFileCacheSession,From
4617,2011,base.trunk.src.org.hsqldb.persist,DataFileCacheSession,To
4618,2013,base.trunk.src.org.hsqldb.jdbc,JDBCClob,From
4619,2013,base.trunk.src.org.hsqldb.jdbc,JDBCClob,To
4620,2013,base.trunk.src.org.hsqldb.persist,LobStoreRAFile,From
4621,2013,base.trunk.src.org.hsqldb.persist,LobStoreRAFile,To
4622,2012,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,From
4623,2012,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,To
4624,2011,base.trunk.src.org.hsqldb.lib,HsqlArrayHeap,From
4625,2011,base.trunk.src.org.hsqldb.lib,HsqlArrayHeap,To
4626,2014,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,From
4627,2014,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,To
4628,2017,base.trunk.src.org.hsqldb.lib,IntKeyHashMapConcurrent,From
4629,2017,base.trunk.src.org.hsqldb.lib,IntKeyHashMapConcurrent,To
4630,2017,base.trunk.src.org.hsqldb.auth,AuthBeanMultiplexer,From
4631,2017,base.trunk.src.org.hsqldb.auth,AuthBeanMultiplexer,To
4632,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.dbinfo,DITypeInfo,From
4633,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.dbinfo,DITypeInfo,To
4634,2010,base.trunk.src.org.hsqldb.server,Server,From
4635,2010,base.trunk.src.org.hsqldb.server,Server,To
4636,2011,base.trunk.src.org.hsqldb.lib,FrameworkLogger,From
4637,2011,base.trunk.src.org.hsqldb.lib,FrameworkLogger,To
4638,2014,base.trunk.src.org.hsqldb,ExpressionTable,From
4639,2014,base.trunk.src.org.hsqldb,ExpressionTable,To
4640,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.server,Server,From
4641,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.server,Server,To
4642,2010,base.trunk.src.org.hsqldb.lib,OrderedLongKeyHashMap,From
4643,2010,base.trunk.src.org.hsqldb.lib,OrderedLongKeyHashMap,To
4644,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,From
4645,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,To
4646,2014,base.trunk.src.org.hsqldb.test,TestLobs,From
4647,2014,base.trunk.src.org.hsqldb.test,TestLobs,To
4648,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.map,BaseHashMap,From
4649,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.map,BaseHashMap,To
4650,2010,base.trunk.src.org.hsqldb,TransactionManager2PL,From
4651,2010,base.trunk.src.org.hsqldb,TransactionManager2PL,To
4652,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,OracleTransferHelper,From
4653,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,OracleTransferHelper,To
4654,2017,base.trunk.src.org.hsqldb.test,TestCascade,From
4655,2017,base.trunk.src.org.hsqldb.test,TestCascade,To
4656,2011,base.trunk.src.org.hsqldb.test,AllSimpleTests,From
4657,2011,base.trunk.src.org.hsqldb.test,AllSimpleTests,To
4658,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Routine,From
4659,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Routine,To
4660,2007,base.trunk.src.org.hsqldb.util,ZaurusTableForm,From
4661,2007,base.trunk.src.org.hsqldb.util,ZaurusTableForm,To
4662,2012,base.trunk.src.org.hsqldb.types,IntervalType,From
4663,2012,base.trunk.src.org.hsqldb.types,IntervalType,To
4664,2013,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,From
4665,2013,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,To
4666,2013,base.trunk.src.org.hsqldb.test,TestTypeConversion,From
4667,2013,base.trunk.src.org.hsqldb.test,TestTypeConversion,To
4668,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserCommand,From
4669,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserCommand,To
4670,2017,base.trunk.src.org.hsqldb.rowio,RowInputTextLog,From
4671,2017,base.trunk.src.org.hsqldb.rowio,RowInputTextLog,To
4672,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,From
4673,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,To
4674,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,Storage,From
4675,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,Storage,To
4676,2017,base.trunk.src.org.hsqldb.rowio,RowInputText,From
4677,2017,base.trunk.src.org.hsqldb.rowio,RowInputText,To
4678,2014,base.trunk.src.org.hsqldb.lib,IntKeyHashMap,From
4679,2014,base.trunk.src.org.hsqldb.lib,IntKeyHashMap,To
4680,2014,base.trunk.src.org.hsqldb.persist,RAStorageWrapper,From
4681,2014,base.trunk.src.org.hsqldb.persist,RAStorageWrapper,To
4682,2014,base.trunk.src.org.hsqldb,StatementSession,From
4683,2014,base.trunk.src.org.hsqldb,StatementSession,To
4684,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ExpressionArithmetic,From
4685,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ExpressionArithmetic,To
4686,2014,base.trunk.src.org.hsqldb.lib,HsqlTimer,From
4687,2014,base.trunk.src.org.hsqldb.lib,HsqlTimer,To
4688,2010,base.trunk.src.org.hsqldb.test,TestSql,From
4689,2010,base.trunk.src.org.hsqldb.test,TestSql,To
4690,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,TimestampData,From
4691,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,TimestampData,To
4692,2017,base.trunk.src.org.hsqldb,StatementCompound,From
4693,2017,base.trunk.src.org.hsqldb,StatementCompound,To
4694,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,DatabaseManager,From
4695,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,DatabaseManager,To
4696,2013,base.trunk.src.org.hsqldb.persist,RandomAccessInterface,From
4697,2013,base.trunk.src.org.hsqldb.persist,RandomAccessInterface,To
4698,2010,base.trunk.src.org.hsqldb.jdbc,JDBCSQLXML,From
4699,2010,base.trunk.src.org.hsqldb.jdbc,JDBCSQLXML,To
4700,2011,base.trunk.src.org.hsqldb.types,OtherType,From
4701,2011,base.trunk.src.org.hsqldb.types,OtherType,To
4702,2017,base.trunk.src.org.hsqldb.types,BlobInputStream,From
4703,2017,base.trunk.src.org.hsqldb.types,BlobInputStream,To
4704,2012,base.trunk.src.org.hsqldb.rowio,RowInputTextQuoted,From
4705,2012,base.trunk.src.org.hsqldb.rowio,RowInputTextQuoted,To
4706,2014,base.trunk.src.org.hsqldb.util,TransferSQLText,From
4707,2014,base.trunk.src.org.hsqldb.util,TransferSQLText,To
4708,2019,hsqldb.src.org.hsqldb.rights,GranteeManager,From
4709,2019,hsqldb.src.org.hsqldb.rights,GranteeManager,To
4710,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestTextTable,From
4711,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestTextTable,To
4712,2011,base.trunk.src.org.hsqldb,TransactionManagerCommon,From
4713,2011,base.trunk.src.org.hsqldb,TransactionManagerCommon,To
4714,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,Grid,From
4715,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,Grid,To
4716,2017,base.trunk.src.org.hsqldb.jdbc,JDBCPreparedStatement,From
4717,2017,base.trunk.src.org.hsqldb.jdbc,JDBCPreparedStatement,To
4718,2019,hsqldb.src.org.hsqldb.lib,CharArrayWriter,From
4719,2019,hsqldb.src.org.hsqldb.lib,CharArrayWriter,To
4720,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestOdbcService,From
4721,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestOdbcService,To
4722,2013,base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,From
4723,2013,base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,To
4724,2011,base.trunk.src.org.hsqldb.rights,GranteeManager,From
4725,2011,base.trunk.src.org.hsqldb.rights,GranteeManager,To
4726,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,Row,From
4727,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,Row,To
4728,2012,base.trunk.src.org.hsqldb,StatementExpression,From
4729,2012,base.trunk.src.org.hsqldb,StatementExpression,To
4730,2019,hsqldb.src.org.hsqldb.types,BooleanType,From
4731,2019,hsqldb.src.org.hsqldb.types,BooleanType,To
4732,2010,base.trunk.src.org.hsqldb.index,IndexAVL,From
4733,2010,base.trunk.src.org.hsqldb.index,IndexAVL,To
4734,2011,base.trunk.src.org.hsqldb,ParserRoutine,From
4735,2011,base.trunk.src.org.hsqldb,ParserRoutine,To
4736,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,BinaryData,From
4737,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,BinaryData,To
4738,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementResultUpdate,From
4739,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementResultUpdate,To
4740,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestSql,From
4741,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestSql,To
4742,2011,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorClient,From
4743,2011,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorClient,To
4744,2011,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,From
4745,2011,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,To
4746,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcBlobTest,From
4747,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcBlobTest,To
4748,2017,base.trunk.src.org.hsqldb.types,ClobType,From
4749,2017,base.trunk.src.org.hsqldb.types,ClobType,To
4750,2011,base.trunk.src.org.hsqldb.test,JDBCBench,From
4751,2011,base.trunk.src.org.hsqldb.test,JDBCBench,To
4752,2014,base.trunk.src.org.hsqldb.map,ReusableObjectCache,From
4753,2014,base.trunk.src.org.hsqldb.map,ReusableObjectCache,To
4754,2013,base.trunk.src.org.hsqldb.types,Type,From
4755,2013,base.trunk.src.org.hsqldb.types,Type,To
4756,2012,base.trunk.src.org.hsqldb,RowAVL,From
4757,2012,base.trunk.src.org.hsqldb,RowAVL,To
4758,2013,base.trunk.src.org.hsqldb.server,WebServer,From
4759,2013,base.trunk.src.org.hsqldb.server,WebServer,To
4760,2010,base.trunk.src.org.hsqldb.lib,CharArrayWriter,From
4761,2010,base.trunk.src.org.hsqldb.lib,CharArrayWriter,To
4762,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,HsqlArrayList,From
4763,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,HsqlArrayList,To
4764,2014,base.trunk.src.org.hsqldb.types,TimeData,From
4765,2014,base.trunk.src.org.hsqldb.types,TimeData,To
4766,2019,hsqldb.src.org.hsqldb.lib,Storage,From
4767,2019,hsqldb.src.org.hsqldb.lib,Storage,To
4768,2017,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,From
4769,2017,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,To
4770,2011,base.trunk.src.org.hsqldb.server,PgType,From
4771,2011,base.trunk.src.org.hsqldb.server,PgType,To
4772,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc.pool,JDBCConnectionPoolDataSource,From
4773,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc.pool,JDBCConnectionPoolDataSource,To
4774,2014,base.trunk.src.org.hsqldb.test,TestDbBackup,From
4775,2014,base.trunk.src.org.hsqldb.test,TestDbBackup,To
4776,2012,base.trunk.src.org.hsqldb.auth,LdapAuthBean,From
4777,2012,base.trunk.src.org.hsqldb.auth,LdapAuthBean,To
4778,2014,base.trunk.src.org.hsqldb.util,ConnectionDialogSwing,From
4779,2014,base.trunk.src.org.hsqldb.util,ConnectionDialogSwing,To
4780,2010,base.trunk.src.org.hsqldb,StatementResultUpdate,From
4781,2010,base.trunk.src.org.hsqldb,StatementResultUpdate,To
4782,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserDML,From
4783,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserDML,To
4784,2011,base.trunk.src.org.hsqldb.types,NullType,From
4785,2011,base.trunk.src.org.hsqldb.types,NullType,To
4786,2012,base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,From
4787,2012,base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,To
4788,2019,hsqldb.src.org.hsqldb.lib,FrameworkLogger,From
4789,2019,hsqldb.src.org.hsqldb.lib,FrameworkLogger,To
4790,2014,base.trunk.src.org.hsqldb,RangeVariable,From
4791,2014,base.trunk.src.org.hsqldb,RangeVariable,To
4792,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementSchemaDefinition,From
4793,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementSchemaDefinition,To
4794,2014,base.trunk.src.org.hsqldb,FunctionSQLInvoked,From
4795,2014,base.trunk.src.org.hsqldb,FunctionSQLInvoked,To
4796,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ExpressionLogical,From
4797,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ExpressionLogical,To
4798,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ClientConnection,From
4799,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ClientConnection,To
4800,2011,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,From
4801,2011,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,To
4802,2014,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,From
4803,2014,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,To
4804,2007,base.trunk.src.org.hsqldb.rights,Grantee,From
4805,2007,base.trunk.src.org.hsqldb.rights,Grantee,To
4806,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util.preprocessor,Document,From
4807,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util.preprocessor,Document,To
4808,2019,hsqldb.src.org.hsqldb.jdbc,JDBCStatementBase,From
4809,2019,hsqldb.src.org.hsqldb.jdbc,JDBCStatementBase,To
4810,2013,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,From
4811,2013,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,To
4812,2010,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,From
4813,2010,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,To
4814,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,StatementResultUpdate,From
4815,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,StatementResultUpdate,To
4816,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ExpressionValue,From
4817,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ExpressionValue,To
4818,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ExpressionArithmetic,From
4819,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,ExpressionArithmetic,To
4820,2014,base.trunk.src.org.hsqldb.types,BlobDataID,From
4821,2014,base.trunk.src.org.hsqldb.types,BlobDataID,To
4822,2013,base.trunk.src.org.hsqldb.test,TestDatetimeSimple,From
4823,2013,base.trunk.src.org.hsqldb.test,TestDatetimeSimple,To
4824,2013,base.trunk.src.org.hsqldb.util,TransferDb,From
4825,2013,base.trunk.src.org.hsqldb.util,TransferDb,To
4826,2010,base.trunk.src.org.hsqldb.persist,ScaledRAFileInJar,From
4827,2010,base.trunk.src.org.hsqldb.persist,ScaledRAFileInJar,To
4828,2012,base.trunk.src.org.hsqldb.test,TestUtil,From
4829,2012,base.trunk.src.org.hsqldb.test,TestUtil,To
4830,2017,base.trunk.src.org.hsqldb.test,TestINPredicateParameterizationAndCorrelation,From
4831,2017,base.trunk.src.org.hsqldb.test,TestINPredicateParameterizationAndCorrelation,To
4832,2014,base.trunk.src.org.hsqldb.persist,LobManager,From
4833,2014,base.trunk.src.org.hsqldb.persist,LobManager,To
4834,2013,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,From
4835,2013,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,To
4836,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,HsqldbTestCase,From
4837,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,HsqldbTestCase,To
4838,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestLikePredicateOptimizations,From
4839,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestLikePredicateOptimizations,To
4840,2010,base.trunk.src.org.hsqldb,ExpressionArithmetic,From
4841,2010,base.trunk.src.org.hsqldb,ExpressionArithmetic,To
4842,2013,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,From
4843,2013,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,To
4844,2012,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,From
4845,2012,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,To
4846,2012,base.trunk.src.org.hsqldb.lib,HsqlByteArrayOutputStream,From
4847,2012,base.trunk.src.org.hsqldb.lib,HsqlByteArrayOutputStream,To
4848,2014,base.trunk.src.org.hsqldb.scriptio,ScriptReaderDecode,From
4849,2014,base.trunk.src.org.hsqldb.scriptio,ScriptReaderDecode,To
4850,2012,base.trunk.src.org.hsqldb.persist,LobStoreInJar,From
4851,2012,base.trunk.src.org.hsqldb.persist,LobStoreInJar,To
4852,2007,base.trunk.src.org.hsqldb.server,Server,From
4853,2007,base.trunk.src.org.hsqldb.server,Server,To
4854,2012,base.trunk.src.org.hsqldb,Constraint,From
4855,2012,base.trunk.src.org.hsqldb,Constraint,To
4856,2012,base.trunk.src.org.hsqldb.types,NumberType,From
4857,2012,base.trunk.src.org.hsqldb.types,NumberType,To
4858,2007,base.trunk.src.org.hsqldb.jdbc,jdbcSQLXML,From
4859,2007,base.trunk.src.org.hsqldb.jdbc,jdbcSQLXML,To
4860,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Row,From
4861,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Row,To
4862,2019,hsqldb.src.org.hsqldb.rowio,RowOutputBinary180,From
4863,2019,hsqldb.src.org.hsqldb.rowio,RowOutputBinary180,To
4864,2013,base.trunk.src.org.hsqldb.test,TestQuotes,From
4865,2013,base.trunk.src.org.hsqldb.test,TestQuotes,To
4866,2019,hsqldb.src.org.hsqldb.test,TestTypeConversion,From
4867,2019,hsqldb.src.org.hsqldb.test,TestTypeConversion,To
4868,2019,hsqldb.src.org.hsqldb,StatementCompound,From
4869,2019,hsqldb.src.org.hsqldb,StatementCompound,To
4870,2014,base.trunk.src.org.hsqldb,Table,From
4871,2014,base.trunk.src.org.hsqldb,Table,To
4872,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.scriptio,ScriptWriterZipped,From
4873,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.scriptio,ScriptWriterZipped,To
4874,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc,BlobInputStream,From
4875,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc,BlobInputStream,To
4876,2011,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,From
4877,2011,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,To
4878,2011,base.trunk.src.org.hsqldb,ExpressionArithmetic,From
4879,2011,base.trunk.src.org.hsqldb,ExpressionArithmetic,To
4880,2013,base.trunk.src.org.hsqldb.auth,AuthUtils,From
4881,2013,base.trunk.src.org.hsqldb.auth,AuthUtils,To
4882,2014,base.trunk.src.org.hsqldb,TableBase,From
4883,2014,base.trunk.src.org.hsqldb,TableBase,To
4884,2019,hsqldb.src.org.hsqldb.jdbc,JDBCStatement,From
